account_num,customer_name,account_age,num_accounts
C234048257,Carmel Hernandez,7,2
C1882802109,Lester Hopper,7,1
C1186984840,Faisal Alcock,7,0
C1799201343,Nabil Spencer,4,0
C1348009723,Rome Palmer,0,1
C522219842,Sonya Bain,2,1
C1916766608,Dhruv Barr,9,1
C669668653,Arwen Franco,2,0
C1948950538,Andre Swan,1,0
C1590977463,Veer Leon,8,2
C996328734,Liberty Benjamin,3,0
C2110370842,Mikayla Lim,5,1
C49322247,Noor Firth,0,1
C1602890186,Justin Morris,2,2
C1227700386,Nimra Melton,1,2
C831019851,Lewie Coleman,6,1
C1137069423,Raheel Povey,2,0
C411382490,Jed Kerr,2,2
C2118912967,Avaya Mcgowan,6,1
C125173444,Husnain Vu,4,0
C317794116,Melissa Redfern,5,2
C877317123,Nazia Mcgill,7,1
C1270490884,Peggy Crouch,4,1
C957846640,Caleb Beach,4,1
C610844900,Josiah Turnbull,4,1
C27796563,Taylan Burt,1,1
C1039486933,Raveena Henderson,2,0
C395068544,Caprice Rahman,5,0
C1088034372,Oluwatobiloba Delacruz,7,0
C752686443,Simeon Love,8,2
C1216070398,Zaine Henry,6,1
C1476625795,Reyansh Drake,7,2
C1123757033,Oskar Mcphee,3,2
C275432948,Sunil Cantu,3,1
C1163059848,Milli Flores,9,0
C443006437,Arlene Zamora,6,1
C1550093880,Ryker Huynh,3,1
C962339310,Dalia Farmer,5,2
C510868405,Ishan Tanner,7,1
C1721660173,Jennie Hester,7,1
C1262371411,Lloyd Cleveland,5,1
C337405659,Robson Guevara,0,1
C949657590,Kaan Moreno,3,1
C1988584481,Rajan Oconnor,2,0
C1613856232,Emanuel Wills,0,0
C2069232771,Kourtney Wilkins,8,1
C1562381774,Millie Kirkland,5,2
C1312556583,Sukhmani Mcdougall,8,1
C182834500,Charleigh Storey,3,1
C1959734623,Neriah Gilmore,2,1
C810695005,Alishba Saunders,5,1
C126142286,Griffin Hatfield,3,0
C2119663341,Curtis Rayner,8,1
C817880261,Jo Mccoy,7,0
C1543420346,Arianna Crowther,2,2
C40245733,Lorna Gregory,1,1
C1782724863,Miyah Kemp,8,1
C428035767,Kaylan Donnelly,7,1
C1573405835,Poppie Hall,8,1
C869304868,Niall Hunt,8,1
C975724693,Courteney Fitzpatrick,2,2
C298060389,Daphne Browning,2,1
C295064445,Alannah Daugherty,6,2
C645564279,Ioan Hurst,6,2
C391915263,Mallory Hansen,9,1
C1648090182,Kiah Cline,3,1
C1091925703,Tanisha Cassidy,8,2
C1169929192,Wiktor Duggan,3,1
C328690775,Rhiana Herrera,2,0
C134967549,Dawson Foster,2,1
C770854681,Preston Gardiner,3,2
C13068130,Nichole Howells,1,1
C767041877,Angharad Pritchard,7,0
C692760632,Franky Medrano,1,1
C1434751602,Liyah Scott,1,2
C1376696824,Amal Jarvis,8,2
C1328191747,Jordan-Lee Mendoza,3,0
C693026222,Mcauley Milner,2,1
C1424214946,Yousef Gaines,9,2
C1327145660,Gurveer Bell,5,0
C1560534902,Kyra Shaw,8,2
C402104751,Aamina Manning,8,0
C224591535,Sam Castro,4,0
C1940424465,Ryley Seymour,7,2
C1501084178,Sofia Gould,1,0
C1803439542,Tillie Bolton,3,1
C1089291892,Sinead Whittington,7,2
C930922744,Mazie Wooten,2,1
C264092188,Priya Pittman,3,1
C1092992060,Sharon Parkes,1,1
C1253785665,Elin Clemons,5,2
C1222416720,Colby Cannon,6,0
C1131634336,Ismaeel Turner,8,1
C1468498423,Rohit Decker,6,1
C2076021838,Isaak North,6,0
C585257927,Romana Vega,8,1
C1340283293,Nadine Power,1,0
C1491860427,Lylah Davenport,7,1
C1231075353,Sinead Castillo,9,1
C422243042,Brent Britton,6,0
C1323418266,Zayyan Fleming,6,2
C1597169296,Meerab Sanchez,3,2
C1362405334,Viktoria Coulson,3,1
C1921324291,Trinity Ho,6,1
C494021631,Jonny Cherry,4,1
C674608081,Imaani Gilliam,5,1
C742939450,Renee Osborne,0,0
C1336822843,Kris Parkinson,8,1
C1289602009,Marcos Duncan,4,2
C1037000742,Carole Amin,2,1
C154177822,Ioan Rossi,3,0
C1121544005,Ranveer Justice,2,1
C165951629,Milana Hopkins,8,0
C676538195,Alayna Mcloughlin,2,1
C557424211,Roger Marin,5,0
C711487917,Simrah Sweeney,7,1
C859361949,Alicia Odling,5,1
C932380376,Jennie Deacon,6,0
C902907387,Kristofer Valentine,8,0
C1853194041,Ubaid Parrish,5,1
C1911571121,Kitty Chaney,5,0
C840444920,Trent Chang,5,1
C1974397962,Yasmine Kouma,6,1
C2044888689,Gabija Briggs,8,2
C135943858,Abdi Carlson,5,1
C623950582,Conor Hansen,4,1
C1141042529,Emmie Flynn,9,1
C1334198737,Tiah Metcalfe,2,1
C1045909404,Jimmy Sosa,7,2
C563069965,Tyrell Horner,4,2
C580136703,Tyrese Bautista,8,1
C784165389,Killian Ramirez,8,0
C1923962747,Atticus Millar,9,2
C161040638,Amy-Leigh Mcneill,4,1
C1278326466,Phillipa Gamble,9,2
C1443210651,Ariana Sampson,7,2
C1317746351,Libbie Rahman,7,0
C219564344,Carolina Carty,9,0
C1288731134,Asmaa Adkins,2,0
C931280002,Astrid Goff,1,1
C539710099,Shay Wilks,6,2
C525041703,Orlaith Whitney,7,2
C1343952313,Maciej French,3,2
C1989877020,Mikaeel Thorne,4,2
C207517334,Rayhaan Lister,9,1
C1331139970,Sherri Gregory,8,0
C1198122764,Tye Huffman,8,2
C1765040384,Ernie Ramos,8,1
C379666550,Heena Goodman,4,2
C1697201317,Summer-Louise Childs,2,1
C1836115595,Keir Mcculloch,7,2
C993587250,Tyreese Berg,6,2
C2104940330,Aarav Stark,5,2
C320192254,Ellie Whitfield,8,0
C241222758,Sia Chandler,7,1
C1557310919,Eddison Vu,8,1
C901737914,Dalia Alcock,4,1
C667591046,Teddy Simons,3,1
C1966896145,Savannah Amos,3,2
C1234453970,Shoaib Hulme,0,1
C1297259967,Keavy Craig,7,1
C498427378,Bartosz Cole,8,2
C1478917025,Shayan Clegg,0,0
C238381376,Tamzin Proctor,2,0
C1012364136,Samanta Cleveland,7,1
C1922949345,Dakota Mcnamara,3,1
C84093742,Kloe Mckeown,2,0
C1892322930,Aniqa Khan,1,1
C673307146,Nichole Hardin,0,1
C243130253,Cheyanne Vinson,7,2
C75465588,Effie Lin,3,2
C193750022,Xavier Beltran,1,2
C334563687,Zeenat Nixon,1,1
C515585759,Aaliyah Mcdougall,1,1
C525199726,Kellan Cullen,0,0
C202984526,Theodora Kemp,7,1
C1272159964,Sameer Dowling,8,1
C1545634845,Nelson Redmond,2,1
C1307545610,Zunaira Frank,4,1
C113482196,Megan Benjamin,2,1
C1127441120,Aiden Naylor,5,1
C1113218094,Colm Gordon,7,0
C1489854600,Reid Betts,1,2
C484124683,Mujtaba Wade,8,0
C1066026148,Amanah Bruce,6,0
C1080187590,Warwick Fraser,4,2
C203526568,Priscilla Kearns,8,2
C856000892,Elisa Burt,1,1
C1404582039,Hettie Fernandez,5,0
C925800237,Lilly-Grace Pollard,9,2
C1423553082,Emily-Jane Doyle,8,1
C1116642274,Humairaa Pate,6,2
C1047698758,Teresa Appleton,8,1
C656650448,Alya Kelly,6,2
C1204820315,Cathal Stone,8,1
C1467853846,Elaine Clifford,8,1
C1605393415,Jem Noel,0,1
C422278820,Adelle Blaese,5,1
C1838590101,Brennan Hardy,3,1
C1892261395,Sakina Lawrence,0,1
C1788841007,Carmel Hernandez,2,1
C979865152,Lester Hopper,2,1
C876994034,Faisal Alcock,1,0
C564908963,Nabil Spencer,4,0
C2011281484,Rome Palmer,9,1
C1838225797,Sonya Bain,7,0
C1886136102,Dhruv Barr,3,1
C1089268437,Arwen Franco,4,1
C1976965986,Andre Swan,5,1
C1393060828,Veer Leon,1,2
C1611272816,Liberty Benjamin,0,2
C686815807,Mikayla Lim,1,1
C766814282,Noor Firth,8,1
C193362025,Justin Morris,8,1
C1930792245,Nimra Melton,5,1
C1835002468,Lewie Coleman,4,2
C358049703,Raheel Povey,0,1
C1174829684,Jed Kerr,2,2
C56813310,Avaya Mcgowan,4,1
C1736027968,Husnain Vu,3,1
C2096195291,Melissa Redfern,4,1
C1747991213,Nazia Mcgill,8,1
C933454228,Peggy Crouch,4,1
C487246735,Caleb Beach,3,1
C1790615883,Josiah Turnbull,3,0
C62262243,Taylan Burt,4,1
C792028608,Raveena Henderson,6,2
C1688765722,Caprice Rahman,5,0
C1529335869,Oluwatobiloba Delacruz,6,2
C1753035177,Simeon Love,1,1
C1826767363,Zaine Henry,4,2
C1287817936,Reyansh Drake,2,1
C696327501,Oskar Mcphee,3,2
C686850477,Sunil Cantu,2,0
C1459367146,Milli Flores,4,0
C238069999,Arlene Zamora,1,1
C804955921,Ryker Huynh,2,2
C61585066,Dalia Farmer,2,1
C872890697,Ishan Tanner,4,2
C1065087222,Jennie Hester,9,1
C1162021415,Lloyd Cleveland,7,1
C352382451,Robson Guevara,5,1
C684948803,Kaan Moreno,6,2
C738381688,Rajan Oconnor,8,1
C703311663,Emanuel Wills,7,2
C442627636,Kourtney Wilkins,8,1
C547525391,Millie Kirkland,2,2
C343446206,Sukhmani Mcdougall,3,2
C20780627,Charleigh Storey,9,1
C602011152,Neriah Gilmore,6,2
C1943829936,Alishba Saunders,3,2
C832481686,Griffin Hatfield,1,0
C501455043,Curtis Rayner,7,2
C1151446606,Jo Mccoy,6,1
C3636565,Arianna Crowther,2,1
C519562439,Lorna Gregory,2,0
C1812723956,Miyah Kemp,7,1
C1934061101,Kaylan Donnelly,6,0
C1790372915,Poppie Hall,7,1
C297225931,Niall Hunt,3,1
C2021891118,Courteney Fitzpatrick,0,0
C621359225,Daphne Browning,3,1
C479641374,Alannah Daugherty,3,0
C2022715982,Ioan Hurst,1,0
C343298013,Mallory Hansen,3,1
C1776875429,Kiah Cline,2,1
C918357996,Tanisha Cassidy,6,0
C648021229,Wiktor Duggan,3,1
C1974910273,Rhiana Herrera,5,0
C132416701,Dawson Foster,2,0
C1040580772,Preston Gardiner,2,1
C393476856,Nichole Howells,8,1
C821664929,Angharad Pritchard,0,2
C116850709,Franky Medrano,8,2
C1631537374,Liyah Scott,3,2
C226972126,Amal Jarvis,1,1
C1847707373,Jordan-Lee Mendoza,1,1
C906904117,Mcauley Milner,2,1
C1640383742,Yousef Gaines,7,0
C1214336947,Gurveer Bell,7,1
C486668812,Kyra Shaw,4,2
C115584215,Aamina Manning,4,1
C1207229581,Sam Castro,0,2
C1937855448,Ryley Seymour,7,1
C2076427679,Sofia Gould,4,1
C341062557,Tillie Bolton,1,1
C2020751256,Sinead Whittington,9,0
C903227399,Mazie Wooten,1,0
C115804257,Priya Pittman,7,2
C1532850076,Sharon Parkes,5,1
C185494862,Elin Clemons,8,1
C467921234,Colby Cannon,6,1
C135832852,Ismaeel Turner,7,0
C1230904017,Rohit Decker,3,1
C978798,Isaak North,3,2
C1454795974,Romana Vega,5,1
C1010419513,Nadine Power,5,0
C1262168655,Lylah Davenport,7,1
C781103026,Sinead Castillo,2,1
C2050964420,Brent Britton,8,0
C147663797,Zayyan Fleming,0,2
C439751089,Meerab Sanchez,8,2
C1100926586,Viktoria Coulson,0,1
C1115434134,Trinity Ho,1,0
C596453359,Jonny Cherry,6,1
C1053225969,Imaani Gilliam,2,1
C1468374572,Renee Osborne,6,2
C1048421579,Kris Parkinson,2,1
C1093079840,Marcos Duncan,3,0
C1772106148,Carole Amin,6,1
C853175535,Ioan Rossi,8,1
C1268635527,Ranveer Justice,2,0
C893765907,Milana Hopkins,7,0
C1560339214,Alayna Mcloughlin,0,1
C1021071701,Roger Marin,8,2
C425232550,Simrah Sweeney,3,1
C47110095,Alicia Odling,7,2
C1477200907,Jennie Deacon,4,1
C100984998,Kristofer Valentine,2,1
C1539591544,Ubaid Parrish,9,2
C792758624,Kitty Chaney,7,2
C880176971,Trent Chang,5,2
C1711329405,Yasmine Kouma,2,1
C1141912166,Gabija Briggs,5,0
C204319504,Abdi Carlson,6,0
C688426301,Conor Hansen,4,1
C1401980462,Emmie Flynn,8,1
C583057596,Tiah Metcalfe,5,1
C1641289051,Jimmy Sosa,8,1
C1815672030,Tyrell Horner,6,2
C1218188770,Tyrese Bautista,4,0
C154723658,Killian Ramirez,4,1
C169237521,Atticus Millar,7,1
C1342613143,Amy-Leigh Mcneill,0,1
C423072486,Phillipa Gamble,1,2
C1878553091,Ariana Sampson,8,2
C791302244,Libbie Rahman,1,2
C1877161234,Carolina Carty,9,0
C1660136848,Asmaa Adkins,7,0
C1852560443,Astrid Goff,6,1
C900958598,Shay Wilks,7,0
C746244504,Orlaith Whitney,6,1
C1455386398,Maciej French,6,1
C814630491,Mikaeel Thorne,5,0
C722305421,Rayhaan Lister,5,0
C812420617,Sherri Gregory,7,0
C142473357,Tye Huffman,6,1
C1329271270,Ernie Ramos,1,1
C685399117,Heena Goodman,6,1
C2089976729,Summer-Louise Childs,4,1
C466396438,Keir Mcculloch,0,1
C216998824,Tyreese Berg,6,2
C1982672460,Aarav Stark,6,1
C508294491,Ellie Whitfield,7,0
C1615923089,Sia Chandler,5,2
C366381648,Eddison Vu,1,1
C169249256,Dalia Alcock,5,2
C1270236380,Teddy Simons,2,1
C598978484,Savannah Amos,3,0
C35005848,Shoaib Hulme,5,2
C1022473723,Keavy Craig,8,1
C1167627805,Bartosz Cole,7,1
C2078826261,Shayan Clegg,6,0
C1214357269,Tamzin Proctor,1,1
C2031003023,Samanta Cleveland,7,0
C2024275149,Dakota Mcnamara,4,0
C1091437627,Kloe Mckeown,6,2
C97755704,Aniqa Khan,3,2
C167599568,Nichole Hardin,8,2
C1316719030,Cheyanne Vinson,9,2
C2137351070,Effie Lin,8,0
C1732238376,Xavier Beltran,2,0
C80682690,Zeenat Nixon,7,2
C384500180,Aaliyah Mcdougall,2,1
C1111947524,Kellan Cullen,6,0
C1526838264,Theodora Kemp,7,0
C667197268,Sameer Dowling,4,1
C1777328089,Nelson Redmond,5,1
C471110969,Zunaira Frank,6,0
C1247570736,Megan Benjamin,3,1
C1231119120,Aiden Naylor,0,2
C1592225010,Colm Gordon,9,1
C1717737290,Reid Betts,7,2
C1338926429,Mujtaba Wade,8,2
C234223191,Amanah Bruce,7,1
C1754303463,Warwick Fraser,8,1
C448432504,Priscilla Kearns,8,2
C644015103,Elisa Burt,7,2
C76017194,Hettie Fernandez,2,0
C1747223278,Lilly-Grace Pollard,2,1
C639313883,Emily-Jane Doyle,6,0
C391595516,Humairaa Pate,7,1
C739905410,Teresa Appleton,0,2
C524225829,Alya Kelly,6,1
C1324399707,Cathal Stone,7,2
C1739770043,Elaine Clifford,8,1
C1224302486,Jem Noel,3,2
C616302301,Adelle Blaese,4,2
C618120037,Brennan Hardy,8,1
C1660891176,Sakina Lawrence,8,1
C1605410974,Carmel Hernandez,8,1
C1749988512,Lester Hopper,1,2
C1128933904,Faisal Alcock,2,2
C1880990481,Nabil Spencer,8,1
C1340734309,Rome Palmer,7,1
C1575043618,Sonya Bain,7,2
C1874140695,Dhruv Barr,4,1
C1915567579,Arwen Franco,5,1
C1914683944,Andre Swan,8,0
C632847899,Veer Leon,6,1
C1648003357,Liberty Benjamin,7,2
C2036507492,Mikayla Lim,1,2
C1969238242,Noor Firth,8,2
C323928307,Justin Morris,7,0
C629850598,Nimra Melton,5,1
C1024254289,Lewie Coleman,6,2
C1486944091,Raheel Povey,5,2
C461688893,Jed Kerr,4,1
C505250106,Avaya Mcgowan,5,1
C26627833,Husnain Vu,1,2
C949082938,Melissa Redfern,4,2
C2032527218,Nazia Mcgill,2,1
C2362977,Peggy Crouch,7,1
C1995416247,Caleb Beach,2,0
C539481455,Josiah Turnbull,1,0
C1153778787,Taylan Burt,8,1
C1689390492,Raveena Henderson,6,0
C1901190557,Caprice Rahman,8,1
C1811106066,Oluwatobiloba Delacruz,0,0
C1687111891,Simeon Love,6,1
C818837731,Zaine Henry,1,1
C1090788401,Reyansh Drake,4,2
C712215879,Oskar Mcphee,7,0
C146644232,Sunil Cantu,8,0
C783323948,Milli Flores,8,1
C1813121792,Arlene Zamora,5,2
C654958709,Ryker Huynh,6,1
C858315599,Dalia Farmer,8,0
C328246330,Ishan Tanner,4,0
C2079515765,Jennie Hester,1,1
C892424348,Lloyd Cleveland,7,1
C588682100,Robson Guevara,4,0
C1814705071,Kaan Moreno,9,2
C1153081125,Rajan Oconnor,4,1
C1398214655,Emanuel Wills,4,1
C1014466471,Kourtney Wilkins,2,2
C1197981223,Millie Kirkland,2,1
C1186638861,Sukhmani Mcdougall,6,1
C861438042,Charleigh Storey,1,2
C2011324899,Neriah Gilmore,2,2
C154953455,Alishba Saunders,3,2
C437839498,Griffin Hatfield,7,0
C1331925151,Curtis Rayner,5,2
C988355532,Jo Mccoy,6,2
C1445324769,Arianna Crowther,2,2
C93418194,Lorna Gregory,5,2
C1423602542,Miyah Kemp,3,1
C758746363,Kaylan Donnelly,4,2
C1975802955,Poppie Hall,9,1
C322765937,Niall Hunt,3,0
C869189990,Courteney Fitzpatrick,7,1
C106629049,Daphne Browning,7,1
C2109638031,Alannah Daugherty,2,0
C947844775,Ioan Hurst,9,1
C2097702021,Mallory Hansen,6,2
C991371197,Kiah Cline,5,1
C551319099,Tanisha Cassidy,0,2
C1340662552,Wiktor Duggan,8,1
C568414355,Rhiana Herrera,6,0
C565433174,Dawson Foster,6,1
C692782171,Preston Gardiner,1,1
C485301524,Nichole Howells,0,0
C595285180,Angharad Pritchard,4,1
C1382282580,Franky Medrano,6,2
C156850393,Liyah Scott,1,2
C1895707642,Amal Jarvis,4,1
C127313865,Jordan-Lee Mendoza,6,2
C1160393458,Mcauley Milner,3,2
C523046050,Yousef Gaines,8,0
C438055051,Gurveer Bell,6,0
C2062741027,Kyra Shaw,3,0
C1561387702,Aamina Manning,0,1
C645073399,Sam Castro,5,0
C1183285782,Ryley Seymour,4,0
C728366867,Sofia Gould,2,0
C1899408794,Tillie Bolton,2,2
C1337208570,Sinead Whittington,1,0
C895062568,Mazie Wooten,5,2
C1370256119,Priya Pittman,6,1
C355618597,Sharon Parkes,7,2
C2074046599,Elin Clemons,2,2
C36594958,Colby Cannon,3,1
C816288886,Ismaeel Turner,3,1
C929803808,Rohit Decker,8,2
C938539778,Isaak North,9,0
C1183317735,Romana Vega,3,1
C1242547813,Nadine Power,5,1
C545225642,Lylah Davenport,8,1
C275233868,Sinead Castillo,1,1
C1777207393,Brent Britton,7,0
C1575405527,Zayyan Fleming,6,1
C111105514,Meerab Sanchez,3,1
C725028009,Viktoria Coulson,5,0
C839099566,Trinity Ho,7,0
C1496323398,Jonny Cherry,3,0
C637283215,Imaani Gilliam,4,1
C909978077,Renee Osborne,5,0
C431283552,Kris Parkinson,0,1
C1089958197,Marcos Duncan,7,1
C68389623,Carole Amin,3,1
C1539258473,Ioan Rossi,7,1
C1692377507,Ranveer Justice,5,1
C525998804,Milana Hopkins,7,1
C126251002,Alayna Mcloughlin,6,1
C634942227,Roger Marin,8,0
C1007881394,Simrah Sweeney,1,1
C1934634334,Alicia Odling,0,1
C1193108849,Jennie Deacon,0,0
C557569642,Kristofer Valentine,3,1
C90777699,Ubaid Parrish,2,1
C2007097165,Kitty Chaney,1,1
C1538984485,Trent Chang,9,2
C608964542,Yasmine Kouma,2,0
C1755976036,Gabija Briggs,7,0
C294183051,Abdi Carlson,5,1
C316750525,Conor Hansen,9,1
C1452603040,Emmie Flynn,6,1
C1846406183,Tiah Metcalfe,3,1
C945276373,Jimmy Sosa,8,2
C595076272,Tyrell Horner,6,1
C1386805129,Tyrese Bautista,4,2
C1397052719,Killian Ramirez,7,1
C1438272511,Atticus Millar,5,0
C923117660,Amy-Leigh Mcneill,9,2
C579077514,Phillipa Gamble,1,2
C1527894232,Ariana Sampson,7,2
C1559469558,Libbie Rahman,0,1
C1185843580,Carolina Carty,6,2
C1149529206,Asmaa Adkins,3,1
C289858350,Astrid Goff,8,1
C1360711901,Shay Wilks,6,1
C1666012907,Orlaith Whitney,9,0
C80572712,Maciej French,2,0
C582266124,Mikaeel Thorne,3,1
C632233407,Rayhaan Lister,7,2
C752676335,Sherri Gregory,1,1
C1131908461,Tye Huffman,8,1
C1152160962,Ernie Ramos,5,1
C431176461,Heena Goodman,7,2
C766045568,Summer-Louise Childs,5,0
C225009565,Keir Mcculloch,9,2
C131789159,Tyreese Berg,4,0
C1935350482,Aarav Stark,5,0
C881407635,Ellie Whitfield,5,2
C1678289068,Sia Chandler,6,1
C72795450,Eddison Vu,8,1
C1492835531,Dalia Alcock,7,0
C1897905391,Teddy Simons,2,1
C146496554,Savannah Amos,2,1
C111793522,Shoaib Hulme,1,1
C1595780596,Keavy Craig,1,0
C219541553,Bartosz Cole,6,1
C539731466,Shayan Clegg,3,1
C819799010,Tamzin Proctor,2,1
C143641035,Samanta Cleveland,5,1
C1969829158,Dakota Mcnamara,1,0
C1614427365,Kloe Mckeown,3,2
C720486234,Aniqa Khan,5,1
C494393798,Nichole Hardin,1,1
C1374596618,Cheyanne Vinson,6,0
C1431871221,Effie Lin,3,1
C127083661,Xavier Beltran,3,1
C1989092248,Zeenat Nixon,7,1
C31874125,Aaliyah Mcdougall,7,1
C1679092632,Kellan Cullen,3,1
C892155721,Theodora Kemp,3,1
C1496705948,Sameer Dowling,7,1
C1401758472,Nelson Redmond,0,0
C1268380397,Zunaira Frank,3,1
C1210018191,Megan Benjamin,5,2
C1168376659,Aiden Naylor,6,0
C1041207,Colm Gordon,7,1
C1354203477,Reid Betts,8,2
C1640043321,Mujtaba Wade,8,0
C1564299842,Amanah Bruce,8,1
C1754547054,Warwick Fraser,9,0
C146214994,Priscilla Kearns,3,2
C1836910918,Elisa Burt,4,1
C499289190,Hettie Fernandez,5,2
C2049308910,Lilly-Grace Pollard,5,0
C1732123890,Emily-Jane Doyle,4,2
C1914000149,Humairaa Pate,7,2
C1005891608,Teresa Appleton,2,0
C227339492,Alya Kelly,1,2
C1440320443,Cathal Stone,4,1
C782193817,Elaine Clifford,1,1
C821380386,Jem Noel,2,1
C1525969940,Adelle Blaese,4,1
C1139386530,Brennan Hardy,3,1
C394663898,Sakina Lawrence,8,1
C222334045,Carmel Hernandez,5,1
C2060388274,Lester Hopper,1,1
C1425779301,Faisal Alcock,6,1
C1251179843,Nabil Spencer,0,2
C428307539,Rome Palmer,0,1
C404179929,Sonya Bain,6,2
C989255591,Dhruv Barr,5,1
C410065222,Arwen Franco,7,1
C730553758,Andre Swan,6,1
C165712565,Veer Leon,9,1
C86456257,Liberty Benjamin,3,1
C361542922,Mikayla Lim,8,1
C1687842184,Noor Firth,6,2
C1776434836,Justin Morris,4,1
C1439139158,Nimra Melton,2,2
C622022145,Lewie Coleman,5,0
C315785478,Raheel Povey,5,1
C1782324054,Jed Kerr,1,2
C62443122,Avaya Mcgowan,3,1
C1021635394,Husnain Vu,2,1
C976783209,Melissa Redfern,8,0
C810864083,Nazia Mcgill,2,2
C1968852725,Peggy Crouch,4,0
C1862206951,Caleb Beach,2,1
C268616862,Josiah Turnbull,5,2
C103725336,Taylan Burt,0,1
C564421326,Raveena Henderson,6,1
C937593632,Caprice Rahman,4,2
C826445686,Oluwatobiloba Delacruz,1,1
C1113003583,Simeon Love,6,0
C1088925353,Zaine Henry,8,2
C1677690398,Reyansh Drake,6,0
C1189317672,Oskar Mcphee,5,0
C1014991909,Sunil Cantu,6,2
C1091633125,Milli Flores,6,0
C1581276847,Arlene Zamora,7,1
C77077379,Ryker Huynh,6,0
C1145479569,Dalia Farmer,7,1
C49250603,Ishan Tanner,1,0
C1577452287,Jennie Hester,4,1
C445013695,Lloyd Cleveland,0,1
C1799175767,Robson Guevara,1,1
C354753730,Kaan Moreno,1,0
C2077947235,Rajan Oconnor,8,1
C1363963040,Emanuel Wills,3,0
C1089419359,Kourtney Wilkins,2,1
C685189361,Millie Kirkland,7,0
C1749169032,Sukhmani Mcdougall,6,1
C8781131,Charleigh Storey,7,1
C514983875,Neriah Gilmore,4,1
C112765409,Alishba Saunders,0,1
C1280441498,Griffin Hatfield,4,2
C1112766156,Curtis Rayner,4,1
C1799623198,Jo Mccoy,8,2
C1905160204,Arianna Crowther,7,1
C281110571,Lorna Gregory,2,2
C754546805,Miyah Kemp,7,1
C120561697,Kaylan Donnelly,3,0
C473170143,Poppie Hall,2,1
C2078927356,Niall Hunt,8,0
C72537853,Courteney Fitzpatrick,2,0
C214869182,Daphne Browning,3,2
C1385099824,Alannah Daugherty,6,0
C1937433626,Ioan Hurst,1,0
C1598009290,Mallory Hansen,2,1
C390769586,Kiah Cline,8,1
C1737176902,Tanisha Cassidy,7,2
C1164481922,Wiktor Duggan,9,1
C312955227,Rhiana Herrera,4,1
C770519500,Dawson Foster,7,0
C1203180886,Preston Gardiner,4,1
C6267871,Nichole Howells,1,2
C1157136713,Angharad Pritchard,7,1
C1100576285,Franky Medrano,6,1
C1017472170,Liyah Scott,1,1
C1445905688,Amal Jarvis,2,0
C1260050257,Jordan-Lee Mendoza,0,0
C1839754904,Mcauley Milner,3,1
C1198375087,Yousef Gaines,4,1
C1460592187,Gurveer Bell,6,1
C627248862,Kyra Shaw,6,1
C415511277,Aamina Manning,2,1
C1068381567,Sam Castro,5,2
C1767245853,Ryley Seymour,7,1
C324998670,Sofia Gould,6,0
C588125755,Tillie Bolton,3,0
C25616980,Sinead Whittington,0,1
C971900841,Mazie Wooten,5,1
C2061363062,Priya Pittman,5,1
C1256469923,Sharon Parkes,2,0
C1788504588,Elin Clemons,3,1
C2012831257,Colby Cannon,3,2
C2146698020,Ismaeel Turner,1,2
C118902356,Rohit Decker,7,2
C537136238,Isaak North,7,2
C963591154,Romana Vega,6,2
C1895617509,Nadine Power,5,2
C165296236,Lylah Davenport,3,0
C1600107317,Sinead Castillo,7,2
C698146239,Brent Britton,3,1
C834580688,Zayyan Fleming,9,1
C244298640,Meerab Sanchez,6,1
C97383965,Viktoria Coulson,3,1
C921270604,Trinity Ho,8,0
C305638003,Jonny Cherry,4,2
C1625666472,Imaani Gilliam,2,1
C503859750,Renee Osborne,9,1
C1894492702,Kris Parkinson,5,2
C1633360815,Marcos Duncan,7,1
C1708850768,Carole Amin,7,1
C699574604,Ioan Rossi,3,1
C953797060,Ranveer Justice,7,0
C172198129,Milana Hopkins,2,1
C914864188,Alayna Mcloughlin,6,1
C1287460787,Roger Marin,0,1
C743334835,Simrah Sweeney,2,0
C61338498,Alicia Odling,6,0
C86914267,Jennie Deacon,0,1
C970161576,Kristofer Valentine,6,0
C1267073441,Ubaid Parrish,1,0
C501639324,Kitty Chaney,7,0
C1190500337,Trent Chang,4,2
